id,carat,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,price
LD13594343,0.3,Round,VS2,D,None,Very Good,61.6,None,1.01,Very Good,Good,55.0,$486
LD13806590,0.24,Round,VS1,D,None,Ideal,61.4,None,1.01,Excellent,Excellent,59.0,$486
LD13918431,0.33,Round,SI1,D,None,Ideal,61.0,Very Strong,1.01,Very Good,Excellent,60.0,$486
LD13958525,0.35,Round,SI1,D,None,Ideal,62.7,Strong,1.0,Excellent,Excellent,56.0,$486
LD13964069,0.3,Round,VS2,D,None,Very Good,59.0,Faint,1.0,Good,Very Good,61.0,$486
LD13970825,0.35,Round,SI2,D,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,57.0,$486
LD12356520,0.24,Round,VVS2,D,None,Ideal,62.0,None,1.01,Excellent,Excellent,59.0,$487
LD12356521,0.24,Round,VVS2,D,None,Ideal,62.9,None,1.01,Excellent,Excellent,57.0,$487
LD12470533,0.32,Round,SI1,D,None,Ideal,60.2,Faint,1.0,Excellent,Excellent,61.0,$487
LD13869363,0.3,Round,VS2,D,None,Ideal,60.8,None,1.01,Excellent,Very Good,61.0,$487
LD13970819,0.3,Round,VS2,D,None,Very Good,60.8,None,1.01,Excellent,Very Good,62.0,$487
LD12298114,0.23,Round,VVS1,D,None,Ideal,60.6,Faint,1.01,Excellent,Excellent,60.0,$488
LD13359732,0.23,Round,VVS1,D,None,Ideal,61.6,Faint,1.01,Excellent,Excellent,59.0,$488
LD13949428,0.31,Round,SI2,D,None,Ideal,63.2,Faint,1.01,Excellent,Excellent,58.0,$488
LD12966374,0.23,Round,VVS2,D,None,Ideal,59.2,None,1.0,Excellent,Excellent,60.0,$489
LD13954893,0.3,Round,SI1,D,None,Ideal,61.5,Medium,1.01,Excellent,Excellent,57.0,$489
LD10560956,0.3,Round,SI2,D,None,Very Good,62.4,None,1.0,Very Good,Good,57.0,$490
LD13108269,0.31,Round,SI1,D,None,Ideal,62.2,Faint,1.0,Excellent,Excellent,59.0,$490
LD13587379,0.31,Round,SI2,D,None,Ideal,60.6,Faint,1.0,Excellent,Excellent,60.0,$490
LD13951664,0.37,Round,SI2,D,None,Ideal,60.7,None,1.0,Excellent,Very Good,60.0,$490
LD12854514,0.23,Round,VVS2,D,None,Ideal,60.0,None,1.01,Excellent,Excellent,59.0,$491
LD12991109,0.23,Round,VVS2,D,None,Ideal,59.8,None,1.01,Excellent,Excellent,58.0,$491
LD12991111,0.23,Round,VVS2,D,None,Ideal,60.6,None,1.0,Excellent,Excellent,59.0,$491
LD12991112,0.23,Round,VVS2,D,None,Ideal,60.5,None,1.01,Excellent,Excellent,58.0,$491
LD12996436,0.23,Round,VVS2,D,None,Ideal,60.1,None,1.01,Excellent,Excellent,58.0,$491
LD13902998,0.24,Round,VVS1,D,None,Ideal,62.1,None,1.01,Excellent,Excellent,58.0,$491
LD13950907,0.3,Round,VS2,D,None,Good,60.0,Strong,1.01,Very Good,Very Good,68.0,$491
LD13560175,0.3,Round,VS2,D,None,Ideal,61.3,Faint,1.0,Excellent,Excellent,61.0,$492
LD13767291,0.23,Round,VVS1,D,None,Ideal,58.2,Faint,1.0,Excellent,Excellent,62.0,$492
LD13946430,0.23,Round,VVS2,D,None,Ideal,59.8,None,1.01,Excellent,Excellent,59.0,$492
LD12688241,0.25,Round,VS2,D,None,Ideal,61.4,None,1.0,Excellent,Excellent,58.0,$493
LD12779954,0.25,Round,VS2,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,$493
LD13794135,0.3,Round,VS1,D,None,Very Good,60.8,Strong,1.01,Excellent,Very Good,57.0,$493
LD13955562,0.24,Round,VVS1,D,None,Ideal,61.5,Faint,1.01,Excellent,Excellent,57.0,$493
LD12815191,0.23,Round,VVS2,D,None,Ideal,59.7,None,1.0,Excellent,Excellent,59.0,$494
LD12815192,0.23,Round,VVS2,D,None,Ideal,59.7,None,1.01,Excellent,Excellent,59.0,$494
LD12884168,0.23,Round,VVS2,D,None,Ideal,60.5,None,1.0,Excellent,Excellent,60.0,$494
LD12991113,0.23,Round,VVS2,D,None,Ideal,58.9,None,1.0,Excellent,Excellent,59.0,$494
LD13176574,0.23,Round,VVS2,D,None,Ideal,59.4,None,1.0,Excellent,Excellent,59.0,$494
LD13207636,0.23,Round,VVS1,D,None,Ideal,61.9,None,1.01,Excellent,Excellent,58.0,$494
LD13207639,0.23,Round,VVS1,D,None,Ideal,62.0,None,1.0,Excellent,Excellent,55.0,$494
LD13207641,0.23,Round,VVS1,D,None,Ideal,62.0,None,1.01,Excellent,Excellent,59.0,$494
LD13207644,0.23,Round,VVS1,D,None,Ideal,62.5,None,1.0,Excellent,Excellent,56.0,$494
LD13207645,0.23,Round,VVS1,D,None,Ideal,60.3,None,1.01,Excellent,Excellent,61.0,$494
LD13207666,0.23,Round,VVS1,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,57.0,$494
LD13207673,0.23,Round,VVS1,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,57.0,$494
LD13351907,0.23,Round,IF,D,None,Ideal,59.5,None,1.0,Very Good,Very Good,61.0,$494
LD13677501,0.3,Round,SI1,D,None,Ideal,59.4,Medium,1.0,Very Good,Excellent,59.0,$494
LD13740122,0.3,Round,SI1,D,Medium,Good,59.6,None,1.01,Excellent,Very Good,61.0,$494
LD13918430,0.33,Round,SI1,D,None,Ideal,62.6,Strong,1.01,Excellent,Excellent,57.0,$494
LD11868766,0.23,Round,VVS1,D,None,Ideal,60.8,None,1.0,Excellent,Excellent,62.0,$495
LD12019760,0.23,Round,VVS1,D,None,Ideal,62.2,None,1.01,Excellent,Excellent,60.0,$495
LD12361792,0.23,Round,VVS1,D,None,Ideal,60.9,None,1.01,Excellent,Excellent,61.0,$495
LD12364125,0.23,Round,VVS1,D,None,Ideal,61.6,None,1.01,Excellent,Excellent,61.0,$495
LD12590852,0.23,Round,VVS1,D,None,Ideal,61.7,None,1.01,Excellent,Excellent,60.0,$495
LD12674798,0.23,Round,VVS1,D,None,Ideal,60.4,None,1.01,Excellent,Excellent,61.0,$495
LD12977011,0.3,Round,VS1,D,None,Very Good,60.2,Medium,1.01,Excellent,Very Good,60.0,$495
LD13175177,0.23,Round,VVS1,D,None,Ideal,60.4,None,1.01,Excellent,Excellent,61.0,$495
LD13175233,0.23,Round,VVS1,D,None,Ideal,60.5,None,1.01,Excellent,Excellent,61.0,$495
LD13747558,0.23,Round,VVS2,D,None,Ideal,59.2,None,1.0,Excellent,Excellent,59.0,$495
LD13903488,0.26,Round,VS2,D,None,Ideal,61.4,None,1.0,Excellent,Excellent,60.0,$495
LD11407304,0.31,Round,SI2,D,None,Ideal,62.6,Strong,1.0,Excellent,Excellent,57.0,$496
LD12636852,0.31,Round,VS2,D,None,Ideal,60.2,Very Strong,1.0,Excellent,Excellent,60.0,$496
LD12934351,0.24,Round,VS1,D,None,Ideal,60.8,None,1.01,Excellent,Very Good,57.0,$496
LD13207661,0.24,Round,VVS2,D,None,Ideal,61.2,None,1.01,Excellent,Excellent,58.0,$496
LD13207697,0.24,Round,VVS2,D,None,Ideal,62.2,None,1.01,Excellent,Excellent,55.0,$496
LD13292350,0.27,Round,VS2,D,None,Ideal,60.3,None,1.01,Very Good,Very Good,61.0,$496
LD13328804,0.23,Round,VVS1,D,None,Ideal,62.2,None,1.0,Excellent,Excellent,55.0,$496
LD13903114,0.3,Round,VS1,D,None,Ideal,62.2,Very Strong,1.01,Excellent,Very Good,58.0,$496
LD11080417,0.23,Round,VS2,D,None,Ideal,61.5,None,1.01,Excellent,Excellent,58.0,$497
LD11962812,0.27,Round,SI1,D,None,Ideal,62.7,None,1.0,Excellent,Excellent,57.0,$497
LD12237697,0.3,Round,SI2,D,None,Very Good,64.0,Strong,1.0,Very Good,Very Good,55.0,$497
LD12361779,0.29,Round,VS2,D,None,Good,66.0,None,1.01,Very Good,Very Good,59.0,$497
LD13496622,0.3,Round,VS1,D,None,Very Good,60.3,Medium,1.01,Good,Very Good,64.0,$497
LD13950906,0.3,Round,VS1,D,None,Good,63.1,Strong,1.02,Excellent,Very Good,64.0,$497
LD13964337,0.3,Round,VS2,D,None,Ideal,61.9,Medium,1.0,Excellent,Very Good,56.0,$499
LD13699182,0.3,Round,VS2,D,None,Ideal,59.0,None,1.0,Excellent,Very Good,60.0,$500
LD13301325,0.33,Round,SI1,D,None,Ideal,62.9,Medium,1.01,Excellent,Excellent,56.0,$501
LD13599393,0.23,Round,VS2,D,None,Very Good,60.4,None,1.01,Excellent,Excellent,55.0,$501
LD13861311,0.33,Round,SI1,D,None,Ideal,61.3,Strong,1.01,Excellent,Excellent,58.0,$501
LD13901864,0.3,Round,VS1,D,None,Ideal,60.3,Strong,1.0,Excellent,Excellent,61.0,$501
LD13974649,0.23,Round,VVS2,D,None,Ideal,62.2,Faint,1.01,Excellent,Excellent,58.0,$501
LD13749693,0.26,Round,VS2,D,None,Ideal,61.1,Faint,1.01,Excellent,Excellent,60.0,$502
LD12020719,0.23,Round,VVS1,D,None,Ideal,62.9,None,1.01,Excellent,Excellent,57.0,$503
LD12966371,0.23,Round,VVS1,D,None,Ideal,59.6,Faint,1.01,Excellent,Excellent,59.0,$503
LD13056481,0.23,Round,VVS1,D,None,Ideal,60.1,None,1.01,Excellent,Excellent,58.0,$503
LD13145699,0.23,Round,VVS1,D,None,Ideal,61.6,None,1.01,Excellent,Excellent,59.0,$503
LD13278769,0.23,Round,VVS1,D,None,Ideal,60.8,None,1.01,Excellent,Excellent,60.0,$503
LD13313049,0.23,Round,VVS1,D,None,Ideal,60.9,None,1.01,Excellent,Excellent,58.0,$503
LD13343843,0.37,Round,SI2,D,None,Very Good,64.3,None,1.01,Very Good,Very Good,57.0,$503
LD13693937,0.32,Round,SI1,D,None,Ideal,61.9,Faint,1.01,Excellent,Excellent,58.0,$504
LD04351491,0.23,Round,VS1,D,None,Very Good,60.5,None,1.01,Very Good,Excellent,59.0,$505
LD12136257,0.3,Round,SI1,D,None,Ideal,63.1,Faint,1.0,Excellent,Very Good,57.0,$505
LD12292386,0.38,Round,SI2,D,None,Very Good,63.2,None,1.01,Very Good,Very Good,57.0,$505
LD12731596,0.25,Round,VS1,D,None,Ideal,60.1,None,1.01,Excellent,Excellent,59.0,$505
LD12880676,0.23,Round,VVS1,D,None,Ideal,60.7,None,1.01,Excellent,Excellent,55.0,$505
LD13175172,0.23,Round,VVS1,D,None,Ideal,59.8,None,1.01,Excellent,Excellent,62.0,$505
LD13677497,0.31,Round,SI1,D,None,Ideal,61.7,Faint,1.01,Very Good,Very Good,58.0,$505
LD13776276,0.23,Round,VVS1,D,None,Ideal,60.8,None,1.01,Excellent,Excellent,59.0,$505
LD13940632,0.27,Round,VS2,D,None,Ideal,62.4,None,1.01,Excellent,Excellent,56.0,$505
LD09645111,0.27,Round,VS2,D,None,Very Good,61.7,None,1.01,Very Good,Very Good,60.0,$506
LD12515399,0.23,Round,VVS2,D,None,Ideal,61.8,Faint,1.0,Excellent,Excellent,56.0,$506
LD13131562,0.24,Round,VVS2,D,None,Ideal,61.3,None,1.01,Excellent,Excellent,60.0,$506
LD13975631,0.24,Round,VS1,D,None,Ideal,60.6,None,1.0,Excellent,Excellent,57.0,$506
LD13807778,0.33,Round,SI1,D,None,Ideal,60.9,None,1.0,Very Good,Excellent,58.0,$507
LD13857926,0.3,Round,VS1,D,None,Ideal,61.9,Strong,1.01,Very Good,Very Good,59.0,$507
LD13714163,0.3,Round,VS2,D,None,Very Good,61.7,Faint,1.01,Very Good,Very Good,55.0,$509
LD13903736,0.32,Round,VS2,D,None,Ideal,62.2,Very Strong,1.0,Excellent,Excellent,57.0,$509
LD13918521,0.34,Round,SI1,D,None,Ideal,62.2,Strong,1.01,Excellent,Excellent,54.0,$509
LD13951720,0.3,Round,VS1,D,None,Very Good,59.4,Medium,1.01,Excellent,Very Good,54.0,$509
LD13963065,0.37,Round,SI2,D,None,Very Good,64.2,None,1.0,Very Good,Very Good,56.0,$509
LD13970816,0.3,Round,VS1,D,None,Very Good,63.4,Medium,1.0,Excellent,Excellent,55.0,$509
LD12532701,0.24,Round,VVS1,D,None,Ideal,62.1,None,1.01,Very Good,Excellent,57.0,$510
LD12815187,0.23,Round,VVS1,D,None,Ideal,59.3,None,1.01,Excellent,Excellent,59.0,$510
LD12921883,0.3,Round,VS1,D,None,Very Good,62.5,None,1.01,Very Good,Good,56.0,$510
LD12976557,0.23,Round,VVS1,D,None,Ideal,62.7,None,1.01,Excellent,Excellent,56.0,$510
LD13068734,0.23,Round,VVS1,D,None,Ideal,61.7,None,1.0,Excellent,Excellent,57.0,$510
LD13072411,0.23,Round,VVS1,D,None,Ideal,61.0,None,1.01,Excellent,Excellent,59.0,$510
LD13176578,0.24,Round,VVS2,D,None,Ideal,61.6,None,1.01,Excellent,Excellent,55.0,$510
LD13250298,0.23,Round,VVS1,D,None,Ideal,61.1,None,1.01,Excellent,Excellent,57.0,$510
LD13274767,0.23,Round,VVS1,D,None,Ideal,60.6,None,1.01,Excellent,Excellent,59.0,$510
LD13283339,0.23,Round,VVS1,D,None,Ideal,61.4,None,1.01,Excellent,Excellent,58.0,$510
LD13359733,0.23,Round,VVS1,D,None,Ideal,62.0,None,1.01,Excellent,Excellent,59.0,$510
LD13665513,0.31,Round,SI1,D,None,Ideal,62.0,Medium,1.01,Excellent,Excellent,58.0,$510
LD13893547,0.35,Round,SI2,D,None,Ideal,62.7,None,1.0,Very Good,Excellent,55.0,$510
LD13902996,0.24,Round,VVS1,D,None,Ideal,59.8,None,1.0,Excellent,Excellent,60.0,$510
LD12364015,0.24,Round,VVS2,D,None,Ideal,61.4,None,1.0,Excellent,Excellent,60.0,$511
LD12838620,0.24,Round,VVS2,D,None,Ideal,60.2,None,1.01,Excellent,Excellent,59.0,$511
LD13274317,0.24,Round,VVS2,D,None,Ideal,58.6,None,1.0,Excellent,Excellent,60.0,$511
LD13274349,0.24,Round,VVS2,D,None,Ideal,58.9,None,1.0,Excellent,Excellent,62.0,$511
LD13456012,0.34,Round,SI2,D,None,Ideal,60.5,Faint,1.0,Excellent,Excellent,60.0,$511
LD13845210,0.3,Round,SI1,D,None,Ideal,61.8,None,1.01,Excellent,Very Good,62.0,$511
LD13891477,0.3,Round,VS1,D,None,Ideal,60.9,Strong,1.01,Excellent,Very Good,62.0,$511
LD13939639,0.3,Round,VS1,D,None,Very Good,57.9,None,1.0,Very Good,Very Good,62.0,$511
LD12854491,0.24,Round,VVS2,D,None,Ideal,61.1,None,1.0,Excellent,Excellent,59.0,$512
LD12996310,0.24,Round,VVS2,D,None,Ideal,61.5,None,1.0,Excellent,Excellent,59.0,$512
LD13072437,0.25,Round,VS1,D,None,Ideal,60.7,None,1.0,Excellent,Excellent,59.0,$512
LD13919542,0.3,Round,VS1,D,None,Very Good,61.7,Very Strong,1.01,Excellent,Excellent,55.0,$512
LD13958517,0.3,Round,VS2,D,None,Ideal,61.6,Medium,1.01,Excellent,Excellent,57.0,$512
LD10475148,0.3,Round,SI2,D,None,Ideal,59.2,Medium,1.0,Excellent,Very Good,61.0,$513
LD11080413,0.23,Round,VS1,D,None,Ideal,62.0,None,1.0,Excellent,Excellent,56.0,$513
LD11080414,0.23,Round,VS1,D,None,Ideal,62.7,None,1.0,Excellent,Excellent,57.0,$513
LD11080416,0.23,Round,VS1,D,None,Ideal,61.4,None,1.01,Excellent,Excellent,57.0,$513
LD11126810,0.23,Round,VS1,D,None,Ideal,62.2,None,1.01,Excellent,Excellent,59.0,$513
LD12934404,0.25,Round,VS2,D,None,Ideal,63.0,None,1.0,Excellent,Excellent,56.0,$513
LD13157255,0.25,Round,VS2,D,None,Ideal,61.9,None,1.0,Excellent,Very Good,57.0,$513
LD13599226,0.23,Round,VS1,D,None,Ideal,59.8,None,1.0,Excellent,Excellent,59.0,$513
LD13671983,0.3,Round,SI1,D,None,Ideal,59.0,Faint,1.01,Excellent,Excellent,59.0,$513
LD13748177,0.24,Round,VVS2,D,None,Ideal,60.6,None,1.01,Excellent,Excellent,59.0,$513
LD13903113,0.3,Round,VS1,D,None,Ideal,61.9,Faint,1.0,Excellent,Very Good,59.0,$513
LD13946646,0.24,Round,VVS2,D,None,Ideal,62.1,None,1.01,Excellent,Excellent,60.0,$513
LD12837554,0.25,Round,VS1,D,None,Ideal,60.0,None,1.0,Excellent,Excellent,60.0,$514
LD13226573,0.3,Round,VS1,D,None,Very Good,60.2,None,1.01,Excellent,Good,62.0,$514
LD13714159,0.3,Round,VS2,D,None,Very Good,58.8,None,1.01,Very Good,Very Good,64.0,$514
LD13714252,0.3,Round,VS2,D,None,Good,63.1,None,1.0,Excellent,Very Good,68.0,$514
LD13816498,0.35,Round,SI2,D,None,Very Good,62.3,None,1.01,Very Good,Good,56.0,$514
LD13901749,0.3,Round,VS1,D,None,Very Good,63.4,None,1.01,Excellent,Very Good,61.0,$514
LD13939614,0.3,Round,VS1,D,None,Very Good,63.2,None,1.01,Excellent,Very Good,54.0,$514
LD12229335,0.3,Round,VS2,D,None,Ideal,61.3,Faint,1.0,Very Good,Excellent,59.0,$515
LD12814977,0.24,Round,VVS2,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,$515
LD13298050,0.24,Round,VS2,D,None,Ideal,60.1,None,1.0,Excellent,Excellent,57.0,$515
LD13298231,0.24,Round,VS2,D,None,Ideal,62.8,None,1.0,Excellent,Excellent,56.0,$515
LD13338815,0.23,Round,VVS1,D,None,Ideal,58.9,None,1.01,Excellent,Very Good,61.0,$515
LD13367298,0.23,Round,VVS1,D,None,Ideal,60.0,None,1.01,Excellent,Excellent,62.0,$515
LD13714157,0.3,Round,VS1,D,None,Very Good,60.4,Medium,1.02,Very Good,Very Good,64.0,$515
LD13207662,0.24,Round,VVS1,D,None,Ideal,61.2,None,1.01,Excellent,Excellent,59.0,$516
LD13207663,0.24,Round,VVS1,D,None,Ideal,61.6,None,1.0,Excellent,Excellent,55.0,$516
LD13207664,0.24,Round,VVS1,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,58.0,$516
LD13207688,0.24,Round,VVS1,D,None,Ideal,63.2,None,1.01,Excellent,Excellent,58.0,$516
LD13207695,0.24,Round,VVS1,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,58.0,$516
LD13207696,0.24,Round,VVS1,D,None,Ideal,62.7,None,1.01,Excellent,Excellent,56.0,$516
LD13760197,0.34,Round,SI1,D,None,Ideal,62.8,Faint,1.01,Excellent,Excellent,57.0,$516
LD13845223,0.3,Round,SI1,D,None,Ideal,60.9,None,1.01,Very Good,Excellent,60.0,$516
LD12798781,0.25,Round,VS2,D,None,Ideal,60.8,None,1.0,Excellent,Excellent,57.0,$517
LD12960014,0.24,Round,VS1,D,None,Ideal,60.1,None,1.0,Excellent,Excellent,59.0,$517
LD13013296,0.24,Round,VS1,D,None,Ideal,60.1,None,1.0,Excellent,Excellent,60.0,$517
LD13714020,0.27,Round,VVS1,D,None,Ideal,60.4,Medium,1.01,Very Good,Excellent,59.0,$517
LD13828007,0.3,Round,VVS2,D,None,Very Good,60.1,Very Strong,1.0,Excellent,Very Good,60.0,$517
LD13941035,0.25,Round,VS1,D,None,Ideal,60.3,None,1.01,Excellent,Excellent,57.0,$517
LD12703450,0.28,Round,VS1,D,None,Ideal,59.8,Medium,1.0,Excellent,Excellent,57.0,$518
LD13714018,0.27,Round,VVS1,D,None,Ideal,60.2,Medium,1.0,Excellent,Very Good,61.0,$518
LD13714256,0.3,Round,VS1,D,None,Good,58.1,Medium,1.01,Very Good,Very Good,66.0,$518
LD13890194,0.24,Round,VVS2,D,None,Ideal,61.2,Faint,1.01,Excellent,Excellent,57.0,$518
LD11080431,0.24,Round,VS2,D,None,Ideal,62.6,None,1.0,Excellent,Excellent,57.0,$519
LD12305621,0.36,Round,SI1,D,None,Ideal,61.3,Medium,1.0,Very Good,Excellent,57.0,$519
LD12834838,0.32,Round,VS2,D,None,Ideal,62.7,Strong,1.0,Excellent,Excellent,55.0,$519
LD12980273,0.25,Round,VS2,D,None,Ideal,62.4,None,1.0,Excellent,Excellent,56.0,$519
LD13144655,0.25,Round,VS2,D,None,Ideal,61.8,None,1.0,Excellent,Excellent,58.0,$519
LD13157287,0.25,Round,VS2,D,None,Ideal,62.5,None,1.01,Excellent,Excellent,57.0,$519
LD13267991,0.3,Round,SI1,D,None,Very Good,64.1,Strong,1.01,Very Good,Very Good,57.0,$519
LD13712591,0.4,Round,SI1,D,None,Very Good,58.6,Strong,1.01,Excellent,Very Good,63.0,$519
LD13714259,0.3,Round,VVS2,D,None,Good,58.6,Very Strong,1.02,Excellent,Very Good,68.0,$519
LD13951716,0.3,Round,VS1,D,None,Ideal,62.6,Very Strong,1.01,Excellent,Excellent,56.0,$519
LD13951717,0.3,Round,VS1,D,None,Ideal,62.9,Very Strong,1.01,Excellent,Excellent,57.0,$519
LD13957510,0.3,Round,SI1,D,None,Ideal,60.6,Faint,1.0,Excellent,Excellent,61.0,$519
LD11648274,0.31,Round,SI1,D,None,Very Good,63.2,Faint,1.0,Excellent,Very Good,55.0,$520
LD13338205,0.23,Round,VVS1,D,None,Ideal,59.8,None,1.01,Excellent,Excellent,62.0,$520
LD13338690,0.23,Round,VVS1,D,None,Ideal,60.5,None,1.01,Excellent,Excellent,61.0,$520
LD13598958,0.24,Round,VS2,D,None,Ideal,59.8,None,1.0,Excellent,Excellent,60.0,$520
LD13599187,0.24,Round,VS2,D,None,Ideal,61.2,None,1.0,Excellent,Excellent,55.0,$520
LD13714155,0.3,Round,VS1,D,None,Very Good,60.0,Faint,1.01,Excellent,Very Good,65.0,$520
LD13928034,0.33,Round,SI1,D,None,Ideal,60.3,Faint,1.0,Excellent,Excellent,60.0,$520
LD13974091,0.3,Round,VS2,D,None,Good,64.4,None,1.0,Very Good,Very Good,62.0,$520
LD13229645,0.24,Round,VVS1,D,None,Very Good,59.7,None,1.01,Very Good,Excellent,59.0,$521
LD13758066,0.24,Round,VVS2,D,None,Ideal,60.0,None,1.01,Excellent,Excellent,60.0,$521
LD13794128,0.3,Round,VS1,D,None,Very Good,62.5,Medium,1.01,Excellent,Excellent,58.0,$521
LD13843829,0.3,Round,SI1,D,None,Ideal,62.7,None,1.01,Excellent,Very Good,58.0,$521
LD13845221,0.3,Round,SI1,D,None,Ideal,63.0,None,1.01,Very Good,Very Good,55.0,$521
LD13845225,0.3,Round,SI1,D,None,Ideal,62.0,None,1.01,Excellent,Very Good,59.0,$521
LD13968445,0.23,Round,VVS1,D,None,Ideal,60.0,None,1.01,Excellent,Excellent,58.0,$521
LD13968452,0.24,Round,VVS1,D,None,Ideal,61.4,Faint,1.01,Excellent,Very Good,59.0,$521
LD11685484,0.24,Round,VVS1,D,None,Ideal,62.9,None,1.01,Excellent,Excellent,57.0,$522
LD13598974,0.23,Round,VS1,D,None,Ideal,60.1,None,1.0,Excellent,Excellent,57.0,$522
LD13946503,0.25,Round,VVS2,D,None,Very Good,62.4,None,1.0,Excellent,Excellent,59.0,$522
LD13925807,0.3,Round,SI2,D,None,Ideal,62.3,None,1.0,Excellent,Excellent,59.0,$523
LD13956750,0.3,Round,VVS2,D,None,Very Good,61.9,None,1.0,Excellent,Good,57.0,$523
LD13968888,0.3,Round,VS2,D,None,Very Good,61.2,Medium,1.02,Very Good,Very Good,64.0,$523
LD12934406,0.25,Round,VS2,D,None,Ideal,62.4,None,1.0,Excellent,Excellent,56.0,$524
LD12934413,0.25,Round,VS1,D,None,Ideal,61.9,None,1.0,Excellent,Excellent,57.0,$524
LD13157198,0.25,Round,VS2,D,None,Ideal,61.2,None,1.0,Excellent,Excellent,58.0,$524
LD13890196,0.23,Round,VVS2,D,None,Ideal,60.0,None,1.01,Excellent,Excellent,59.0,$524
LD13942314,0.25,Round,VS1,D,None,Ideal,61.8,None,1.0,Excellent,Excellent,60.0,$524
LD13956206,0.3,Round,SI1,D,None,Very Good,62.4,None,1.01,Excellent,Very Good,56.0,$524
LD12981231,0.26,Round,VS1,D,None,Ideal,61.8,None,1.01,Excellent,Excellent,58.0,$525
LD13288665,0.24,Round,VS1,D,None,Ideal,60.4,None,1.0,Excellent,Excellent,57.0,$525
LD13343407,0.24,Round,VS1,D,None,Ideal,61.0,None,1.0,Excellent,Excellent,58.0,$525
LD13599379,0.24,Round,VS1,D,None,Ideal,59.8,None,1.0,Excellent,Excellent,60.0,$525
LD13843836,0.3,Round,SI1,D,None,Ideal,60.9,None,1.01,Excellent,Very Good,61.0,$525
LD13845219,0.3,Round,SI1,D,None,Ideal,59.8,None,1.01,Excellent,Very Good,62.0,$525
LD13845232,0.3,Round,SI1,D,None,Ideal,61.0,None,1.0,Excellent,Very Good,61.0,$525
LD13845234,0.3,Round,SI1,D,None,Ideal,60.7,None,1.01,Very Good,Excellent,62.0,$525
LD12953386,0.24,Round,VVS1,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,60.0,$526
LD13176577,0.24,Round,VVS1,D,None,Ideal,63.0,None,1.01,Excellent,Excellent,57.0,$526
LD13313051,0.24,Round,VVS1,D,None,Ideal,62.1,None,1.01,Excellent,Excellent,58.0,$526
LD13594344,0.3,Round,VVS2,D,None,Very Good,60.6,Strong,1.01,Good,Excellent,60.0,$526
LD13857924,0.3,Round,VVS2,D,None,Very Good,59.8,Strong,1.01,Very Good,Very Good,61.0,$526
LD13668729,0.3,Round,SI1,D,None,Ideal,61.3,Faint,1.0,Excellent,Excellent,56.0,$527
LD13759608,0.24,Round,VVS2,D,None,Ideal,61.7,Faint,1.0,Excellent,Excellent,58.0,$527
LD13806392,0.24,Round,VVS2,D,None,Ideal,60.8,None,1.01,Excellent,Excellent,61.0,$527
LD13845216,0.3,Round,SI1,D,None,Ideal,61.1,None,1.01,Excellent,Very Good,60.0,$527
LD13845229,0.3,Round,SI1,D,None,Ideal,61.6,None,1.01,Excellent,Very Good,61.0,$527
LD13845230,0.3,Round,SI1,D,None,Ideal,63.0,None,1.01,Very Good,Very Good,55.0,$527
LD13870844,0.3,Round,SI1,D,None,Ideal,61.3,None,1.01,Very Good,Excellent,61.0,$527
LD13941039,0.26,Round,VS1,D,None,Ideal,61.3,None,1.01,Excellent,Excellent,59.0,$527
LD11997198,0.24,Round,VVS1,D,None,Ideal,63.0,None,1.01,Excellent,Excellent,56.0,$528
LD12730105,0.24,Round,VVS2,D,None,Ideal,60.9,None,1.0,Excellent,Excellent,59.0,$528
LD12821817,0.23,Round,VVS2,D,None,Ideal,59.4,None,1.0,Excellent,Excellent,58.0,$528
LD13598948,0.3,Round,SI1,D,None,Very Good,63.5,Faint,1.01,Very Good,Excellent,59.0,$528
LD13806185,0.36,Round,SI2,D,None,Ideal,59.7,None,1.0,Excellent,Excellent,59.0,$528
LD13934076,0.24,Round,VVS2,D,None,Ideal,61.5,Faint,1.01,Excellent,Excellent,59.0,$528
LD13942175,0.25,Round,VS1,D,None,Ideal,61.1,Faint,1.01,Excellent,Excellent,60.0,$528
LD04848719,0.32,Round,SI1,D,None,Very Good,64.2,None,1.01,Excellent,Very Good,57.0,$529
LD12934186,0.25,Round,VS1,D,None,Ideal,62.5,None,1.0,Excellent,Excellent,57.0,$529
LD12954014,0.28,Round,VVS2,D,None,Ideal,60.3,Faint,1.0,Excellent,Excellent,58.0,$529
LD12960025,0.25,Round,VS1,D,None,Ideal,61.6,None,1.0,Excellent,Excellent,58.0,$529
LD13017952,0.25,Round,VS1,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,$529
LD13017968,0.25,Round,VS1,D,None,Ideal,61.6,None,1.0,Excellent,Excellent,61.0,$529
LD13157211,0.25,Round,VS1,D,None,Ideal,61.6,None,1.01,Excellent,Excellent,60.0,$529
